category_id,parent_id,name(en-gb),name(ru-ru),top,columns,sort_order,image_name,date_added,date_modified,description(en-gb),description(ru-ru),meta_title(en-gb),meta_title(ru-ru),meta_description(en-gb),meta_description(ru-ru),meta_keywords(en-gb),meta_keywords(ru-ru),store_ids,layout,status
6291374,6291347,"Держатели для душа Kludi","Держатели для душа Kludi",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291375,6291347,"Держатели для душа Nobili","Держатели для душа Nobili",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291376,6291347,"Держатели для душа Oras","Держатели для душа Oras",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291377,6291347,"Держатели для душа Wasserkraft","Держатели для душа Wasserkraft",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291378,6291226,"Душевые гарнитуры","Душевые гарнитуры",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291379,6291378,"Душевые гарнитуры Bossini","Душевые гарнитуры Bossini",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291380,6291378,"Душевые гарнитуры Bugnatese","Душевые гарнитуры Bugnatese",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291381,6291378,"Душевые гарнитуры Cezares","Душевые гарнитуры Cezares",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291384,6291378,"Душевые гарнитуры Damixa","Душевые гарнитуры Damixa",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291385,6291378,"Душевые гарнитуры Elghansa","Душевые гарнитуры Elghansa",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291386,6291378,"Душевые гарнитуры Gllon","Душевые гарнитуры Gllon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291468,6081725,"Инженерная сантехника","Инженерная сантехника",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291469,6291468,"Бачки для скрытого монтажа","Бачки для скрытого монтажа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291470,6291469,"AlcaPlast смывные бачки скрытого монтажа","AlcaPlast смывные бачки скрытого монтажа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291471,6291469,"Geberit смывные бачки скрытого монтажа","Geberit смывные бачки скрытого монтажа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291472,6291469,"Grohe смывные бачки скрытого монтажа","Grohe смывные бачки скрытого монтажа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291473,6291469,"Oli смывные бачки скрытого монтажа","Oli смывные бачки скрытого монтажа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291474,6291469,"Tece смывные бачки скрытого монтажа","Tece смывные бачки скрытого монтажа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291475,6291469,"Viega смывные бачки скрытого монтажа","Viega смывные бачки скрытого монтажа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291476,6291469,"Villeroy Boch смывные бачки скрытого монтажа","Villeroy Boch смывные бачки скрытого монтажа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291477,6291468,"Дренажные каналы и трапы для душа","Дренажные каналы и трапы для душа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291478,6291477,"ACO ShowerDrain дренажные каналы, трапы","ACO ShowerDrain дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291528,6291477,"AlcaPlast дренажные каналы, трапы","AlcaPlast дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291529,6291477,"Alpen дренажные каналы, трапы","Alpen дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291531,6291477,"Geberit дренажные каналы, трапы","Geberit дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291532,6291477,"Pestan дренажные каналы, трапы","Pestan дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291554,6291477,"Radaway дренажные каналы, трапы","Radaway дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291555,6291477,"Ravak дренажные каналы, трапы","Ravak дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291566,6291477,"Tece дренажные каналы, трапы","Tece дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291567,6291477,"Viega дренажные каналы, трапы","Viega дренажные каналы, трапы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291579,6291468,Инсталляции,Инсталляции,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291580,6291579,"Инсталляции AlcaPlast","Инсталляции AlcaPlast",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291583,6291579,"Инсталляции Belbagno","Инсталляции Belbagno",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291584,6291579,"Инсталляции Geberit","Инсталляции Geberit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291585,6291584,"Geberit Duofix UP182","Geberit Duofix UP182",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291596,6291584,"Geberit Duofix UP200","Geberit Duofix UP200",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291607,6291584,"Geberit Duofix UP320","Geberit Duofix UP320",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291618,6291584,"Geberit Duofix UP700","Geberit Duofix UP700",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291619,6291584,"Geberit Monolith","Geberit Monolith",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291621,6291584,"Geberit для биде","Geberit для биде",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291623,6291584,"Geberit для душевых трапов","Geberit для душевых трапов",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291624,6291584,"Geberit для писсуара","Geberit для писсуара",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291625,6291584,"Geberit для умывальника","Geberit для умывальника",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291626,6291584,"Geberit комплектующие","Geberit комплектующие",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291627,6291579,"Инсталляции Grohe","Инсталляции Grohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291628,6291579,"Инсталляции Ideal Standard","Инсталляции Ideal Standard",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291629,6291579,"Инсталляции Jacob Delafon","Инсталляции Jacob Delafon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291630,6291579,"Инсталляции Oli","Инсталляции Oli",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291641,6291579,"Инсталляции Roca","Инсталляции Roca",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291643,6291579,"Инсталляции Sanit","Инсталляции Sanit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291644,6291579,"Инсталляции Viega","Инсталляции Viega",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291651,6291579,"Инсталляции Villeroy Boch","Инсталляции Villeroy Boch",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291652,6291579,"Инсталляции Vitra","Инсталляции Vitra",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291653,6291579,"Инсталляция TECE","Инсталляция TECE",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291654,6291579,"Инсталяции SFA","Инсталяции SFA",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291655,6291468,"Инсталляция в комплекте с унитазом","Инсталляция в комплекте с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291656,6291655,"Am.pm комплект инсталляции с унитазом","Am.pm комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291667,6291655,"Cersanit комплект инсталляции с унитазом","Cersanit комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291668,6291655,"Geberit комплект инсталляции с унитазом","Geberit комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291692,6291655,"Grohe комплект инсталляции с унитазом","Grohe комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291701,6291655,"Ideal Standard комплект инсталляции с унитазом","Ideal Standard комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291707,6291655,"Jacob Delafon комплект инсталляции с унитазом","Jacob Delafon комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291770,6291655,"Roca комплект инсталляции с унитазом","Roca комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291839,6291655,"Tece комплект инсталляции с унитазом","Tece комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291840,6291655,"Viega комплект инсталляции с унитазом","Viega комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291841,6291655,"Villeroy Boch комплект инсталляции с унитазом","Villeroy Boch комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291842,6291655,"Vitra комплект инсталляции с унитазом","Vitra комплект инсталляции с унитазом",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291843,6291468,"Смывные клавиши","Смывные клавиши",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291844,6291843,"AlcaPlast клавиши смыва","AlcaPlast клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291863,6291843,"Belbagno клавиши смыва","Belbagno клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291886,6291843,"Cersanit клавиши смыва","Cersanit клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291890,6291843,"Geberit клавиши смыва","Geberit клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291941,6291843,"Grohe клавиши смыва","Grohe клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291996,6291843,"Jacob Delafon клавиши смыва","Jacob Delafon клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291997,6291843,"Oli клавиши смыва","Oli клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292081,6291843,"Roca клавиши смыва","Roca клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292083,6291843,"Tece клавиши смыва","Tece клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292085,6291843,"Viega клавиши смыва","Viega клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292096,6291843,"Villeroy Boch клавиши смыва","Villeroy Boch клавиши смыва",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292099,6081725,"Системы защиты от протечек и заливов","Системы защиты от протечек и заливов",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292100,6292099,"Аквасторож системы защиты от протечек и заливов","Аквасторож системы защиты от протечек и заливов",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292135,6292099,"Нептун системы защиты от протечек и заливов","Нептун системы защиты от протечек и заливов",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292138,6081725,"Полотенце сушители","Полотенце сушители",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292139,6292138,"Полотенцесушители водяные","Полотенцесушители водяные",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292140,6292139,"Boheme Водяные полотенцесушители","Boheme Водяные полотенцесушители",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292142,6292139,"Cezares Водяные полотенцесушители","Cezares Водяные полотенцесушители",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292149,6292139,"Energy Водяные полотенцесушители","Energy Водяные полотенцесушители",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292223,6292139,"Grotta Водяные полотенцесушители","Grotta Водяные полотенцесушители",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292229,6292139,"Сунержа Водяные полотенцесушители","Сунержа Водяные полотенцесушители",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292231,6292138,"Полотенцесушители электрические","Полотенцесушители электрические",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292232,6292231,"Boheme электрические полотенце сушители","Boheme электрические полотенце сушители",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292233,6292231,"Energy электрические полотенцесушители","Energy электрические полотенцесушители",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292255,6081725,"Электрические теплые полы","Электрические теплые полы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292256,6292255,"Инфракрасный пленочный теплый пол","Инфракрасный пленочный теплый пол",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292269,6292255,"Нагревательные коврики (мобильный теплый пол)","Нагревательные коврики (мобильный теплый пол)",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292271,6292255,"Нагревательные маты","Нагревательные маты",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292338,6292255,"Нагревательный кабель","Нагревательный кабель",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292435,6292255,"Теплые полы Energy","Теплые полы Energy",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292498,6292255,"Теплый пол Теплолюкс","Теплый пол Теплолюкс",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292499,6292498,"Теплолюкс Alumia","Теплолюкс Alumia",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292519,6292498,"Теплолюкс ELITE ТЛБЭ","Теплолюкс ELITE ТЛБЭ",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292523,6292498,"Теплолюкс Express, Carpet и Mirror","Теплолюкс Express, Carpet и Mirror",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292524,6292498,"Теплолюкс GREEN BOX","Теплолюкс GREEN BOX",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292536,6292498,"Теплолюкс Mini","Теплолюкс Mini",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292554,6292498,"Теплолюкс ProfiMat","Теплолюкс ProfiMat",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292557,6292498,"Теплолюкс Profiroll","Теплолюкс Profiroll",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292712,6292498,"Теплолюкс STANDART ТЛОЭ","Теплолюкс STANDART ТЛОЭ",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292720,6292498,"Теплолюкс Tropix","Теплолюкс Tropix",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292737,6292498,"Теплолюкс Терморегуляторы","Теплолюкс Терморегуляторы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292749,6292255,"Теплый пол Национальный Комфорт","Теплый пол Национальный Комфорт",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292750,6292749,"SLIM HEAT ПНК","SLIM HEAT ПНК",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292752,6292749,"Национальный комфорт 2НК","Национальный комфорт 2НК",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292766,6292749,"Национальный Комфорт БНК","Национальный Комфорт БНК",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292773,6292749,"Национальный Комфорт НК","Национальный Комфорт НК",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292778,6292749,"Национальный комфорт тНК","Национальный комфорт тНК",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292791,6292255,Терморегуляторы,Терморегуляторы,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292794,6081725,"Мойки для кухни","Мойки для кухни",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292795,6292794,"Blanco кухонные мойки","Blanco кухонные мойки",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292828,6292794,"Elghansa кухонные мойки","Elghansa кухонные мойки",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292831,6292794,"Grohe кухонные мойки","Grohe кухонные мойки",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292837,6292794,"Акватон кухонные мойки","Акватон кухонные мойки",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292916,6081725,Санфаянс,Санфаянс,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292918,6292916,Биде,Биде,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292919,6292918,"Биде Am.pm","Биде Am.pm",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6292924,6292918,"Биде ArtCeram","Биде ArtCeram",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293014,6292918,"Биде BelBagno","Биде BelBagno",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293015,6292918,"Биде Ceramica Nova","Биде Ceramica Nova",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293016,6292918,"Биде Cersanit","Биде Cersanit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293017,6292918,"Биде Duravit","Биде Duravit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293104,6292918,"Биде Geberit","Биде Geberit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293106,6292918,"Биде Globo","Биде Globo",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293107,6292918,"Биде Hatria","Биде Hatria",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293163,6292918,"Биде Ideal Standard","Биде Ideal Standard",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293164,6292918,"Биде Ido","Биде Ido",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293165,6292918,"Биде Jacob Delafon","Биде Jacob Delafon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293166,6292918,"Биде Kerasan","Биде Kerasan",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293167,6292918,"Биде Laufen","Биде Laufen",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293169,6292918,"Биде Roca","Биде Roca",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293170,6292918,"Биде Sanita Luxe","Биде Sanita Luxe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293171,6292918,"Биде Scarabeo","Биде Scarabeo",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293173,6292918,"Биде Vitra","Биде Vitra",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293174,6292916,Писсуары,Писсуары,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293175,6293174,"Писсуары Am.pm","Писсуары Am.pm",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293176,6293174,"Писсуары ArtCeram","Писсуары ArtCeram",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293177,6293174,"Писсуары Duravit","Писсуары Duravit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293178,6293174,"Писсуары Globo","Писсуары Globo",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293179,6293174,"Писсуары Grohe","Писсуары Grohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293180,6293174,"Писсуары Hatria","Писсуары Hatria",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293181,6293174,"Писсуары IFO","Писсуары IFO",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293182,6293174,"Писсуары Jacob Delafon","Писсуары Jacob Delafon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293183,6293174,"Писсуары Jika","Писсуары Jika",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293184,6293174,"Писсуары Laufen","Писсуары Laufen",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293186,6293174,"Писсуары Sanita Luxe","Писсуары Sanita Luxe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293187,6293174,"Писсуары Vitra","Писсуары Vitra",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293188,6292916,Раковины,Раковины,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293189,6293188,"Раковины Altasan","Раковины Altasan",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293190,6293188,"Раковины Antonio Lupi","Раковины Antonio Lupi",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293191,6293188,"Раковины BelBagno","Раковины BelBagno",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293193,6293188,"Раковины Belux","Раковины Belux",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293194,6293188,"Раковины CeramaLuxe","Раковины CeramaLuxe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293206,6293188,"Раковины Ceramica Nova","Раковины Ceramica Nova",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293207,6293188,"Раковины Cersanit","Раковины Cersanit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293208,6293188,"Раковины Cezares","Раковины Cezares",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293209,6293188,"Раковины Delice France","Раковины Delice France",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293210,6293188,"Раковины Devon & Devon","Раковины Devon & Devon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293211,6293188,"Раковины Dreja","Раковины Dreja",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293212,6293188,"Раковины Duravit","Раковины Duravit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293219,6293188,"Раковины Eos","Раковины Eos",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6293220,6293188,"Раковины Globo","Раковины Globo",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
