category_id,parent_id,name(en-gb),name(ru-ru),top,columns,sort_order,image_name,date_added,date_modified,seo_keyword,description(en-gb),description(ru-ru),meta_title(en-gb),meta_title(ru-ru),meta_description(en-gb),meta_description(ru-ru),meta_keywords(en-gb),meta_keywords(ru-ru),store_ids,layout,status
5268286,4951169,"Канальные обеззараживатели воздуха","Канальные обеззараживатели воздуха",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",kanalnyie-obiezzaraziwatieli-wozducha,,,,,,,,,0,,true
5348173,5268286,Поток,Поток,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",potok-3,,,,,,,,,0,,true
5348174,5268286,Тион,Тион,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",tion-4,,,,,,,,,0,,true
5348150,4951169,"Микроклиматические устройства","Микроклиматические устройства",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",mikroklimatitchieskiie-ustrojstwa,,,,,,,,,0,,true
5348154,5348150,"Увлажнители воздуха","Увлажнители воздуха",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",uwlaznitieli-wozducha,,,,,,,,,0,,true
5350554,5348154,"Ballu Machine","Ballu Machine",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ballu-machine-7,,,,,,,,,0,,true
5350555,5348154,Breezart,Breezart,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",breezart-17,,,,,,,,,0,,true
5350610,5348154,Carel,Carel,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",carel-213,,,,,,,,,0,,true
5350621,5348154,Hygromatik,Hygromatik,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",hygromatik-120,,,,,,,,,0,,true
5368497,5348154,DanVex,DanVex,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",danvex-8,,,,,,,,,0,,true
5368508,5348154,Venta,Venta,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",venta-6,,,,,,,,,0,,true
5368511,5348154,Trotec,Trotec,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",trotec-4,,,,,,,,,0,,true
5368514,5348154,Pioneer,Pioneer,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",pioneer-7,,,,,,,,,0,,true
5368515,5348154,Panasonic,Panasonic,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",panasonic-3,,,,,,,,,0,,true
5368690,5348154,Daikin,Daikin,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",daikin-1,,,,,,,,,0,,true
5409744,5348154,Ультразвуковые,Ультразвуковые,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ultrazwukowyie,,,,,,,,,0,,true
5409753,5409744,BALLU,BALLU,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ballu-27,,,,,,,,,0,,true
5409882,5409744,BONECO,BONECO,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",boneco-14,,,,,,,,,0,,true
5409933,5409744,ELECTROLUX,ELECTROLUX,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",electrolux-10,,,,,,,,,0,,true
5409745,5348154,Паровые,Паровые,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",parowyie,,,,,,,,,0,,true
5409768,5409745,"BALLU MACHINE","BALLU MACHINE",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ballu-machine-5,,,,,,,,,0,,true
5409784,5409745,BONECO,BONECO,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",boneco-5,,,,,,,,,0,,true
5409828,5409745,HYGROMATIK,HYGROMATIK,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",hygromatik-14,,,,,,,,,0,,true
5409746,5348154,Традиционные,Традиционные,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",tradicionnyie-1,,,,,,,,,0,,true
