category_id,parent_id,name(en-gb),name(ru-ru),top,columns,sort_order,image_name,date_added,date_modified,seo_keyword,description(en-gb),description(ru-ru),meta_title(en-gb),meta_title(ru-ru),meta_description(en-gb),meta_description(ru-ru),meta_keywords(en-gb),meta_keywords(ru-ru),store_ids,layout,status
cid_6280934,cid_6280933,"Микропроцессоры/контроллеры 57","Микропроцессоры/контроллеры 57",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-57,,,,,,,,,0,,true
cid_6280935,cid_6280933,"Электронные регуляторы 2","Электронные регуляторы 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_6280936,cid_6280933,"Запчасти и аксессуары 100","Запчасти и аксессуары 100",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-100,,,,,,,,,0,,true
cid_6280937,cid_5491606,Инструмент,Инструмент,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280938,cid_6280937,"Вакуумные насосы 12","Вакуумные насосы 12",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-12,,,,,,,,,0,,true
cid_6280939,cid_6280937,"Заправочные станции 2","Заправочные станции 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_6280940,cid_6280937,"Заправочные весы 13","Заправочные весы 13",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-13,,,,,,,,,0,,true
cid_6280941,cid_6280937,"Манометры 32","Манометры 32",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-32,,,,,,,,,0,,true
cid_6280942,cid_6280937,"Манометирческие станции 18","Манометирческие станции 18",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-18,,,,,,,,,0,,true
cid_6280943,cid_6280937,"Течеискатели 11","Течеискатели 11",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-11,,,,,,,,,0,,true
cid_6280944,cid_6280937,"Термометры/гигрометры 17","Термометры/гигрометры 17",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-17,,,,,,,,,0,,true
cid_6280945,cid_6280937,"Измерительное оборудование 6","Измерительное оборудование 6",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-6,,,,,,,,,0,,true
cid_6280946,cid_6280937,"Инструмент для обработки труб 75","Инструмент для обработки труб 75",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-75,,,,,,,,,0,,true
cid_6280947,cid_6280937,"Оборудование для пайки и сварки 39","Оборудование для пайки и сварки 39",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-39,,,,,,,,,0,,true
cid_6280948,cid_6280937,"Химические средства 29","Химические средства 29",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-29,,,,,,,,,0,,true
cid_6280949,cid_6280937,"Сервисный инструмент 205","Сервисный инструмент 205",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-205,,,,,,,,,0,,true
cid_6280950,cid_5491606,"Расходные материалы","Расходные материалы",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280951,cid_6280950,"Фитинги/гайки/штуцеры 105","Фитинги/гайки/штуцеры 105",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-105,,,,,,,,,0,,true
cid_6280952,cid_6280950,"Материалы для пайки и сварки","Материалы для пайки и сварки",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280953,cid_6280952,"Припой 12","Припой 12",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-12,,,,,,,,,0,,true
cid_6280954,cid_6280952,"Флюс 14","Флюс 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-14,,,,,,,,,0,,true
cid_6280955,cid_6280952,"Газ 4","Газ 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_6280956,cid_6280950,"Виброгасители 22","Виброгасители 22",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-22,,,,,,,,,0,,true
cid_6280957,cid_6280950,"Материалы для монтажа 73","Материалы для монтажа 73",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-73,,,,,,,,,0,,true
cid_6280958,cid_5491606,Электрооборудование,Электрооборудование,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280959,cid_6280958,"Щитовое оборудование 17","Щитовое оборудование 17",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-17,,,,,,,,,0,,true
cid_6280960,cid_6280958,"Контакторы/пускатели/реле 4","Контакторы/пускатели/реле 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_6280961,cid_6280958,Термореле,Термореле,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280962,cid_6280958,"Автоматические выключатели 11","Автоматические выключатели 11",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-11,,,,,,,,,0,,true
cid_6280963,cid_6280958,Провод/кабель,Провод/кабель,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280964,cid_6280958,Электроарматура,Электроарматура,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280965,cid_6280958,"Устройства защиты 10","Устройства защиты 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-10,,,,,,,,,0,,true
cid_6280966,cid_6280958,"Шкафы/боксы/корпуса 2","Шкафы/боксы/корпуса 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_6280967,cid_6280958,Клемники/шины/разъемы,Клемники/шины/разъемы,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280968,cid_6280958,"Реле времени","Реле времени",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280969,cid_6280958,"Светосигнальная арматура 2","Светосигнальная арматура 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_6280970,cid_5491606,Кондиционирование,Кондиционирование,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280971,cid_6280970,"Кондиционеры 8","Кондиционеры 8",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-8,,,,,,,,,0,,true
cid_6280972,cid_6280970,"Аксессуары для бытовых и промышленных кондиционеров","Аксессуары для бытовых и промышленных кондиционеров",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280973,cid_6280972,"Кронштейны 4","Кронштейны 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_6280974,cid_6280972,"Защитные козырьки, ограждения 7","Защитные козырьки, ограждения 7",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-7,,,,,,,,,0,,true
cid_6280975,cid_6280972,"Дренажные насосы 31","Дренажные насосы 31",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-31,,,,,,,,,0,,true
cid_6280976,cid_6280972,"Дренажная трубка 10","Дренажная трубка 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-10,,,,,,,,,0,,true
cid_6280977,cid_6280972,"Пластиковый короб","Пластиковый короб",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280978,cid_6280972,"Аксессуары для бытовых кондиционеров 27","Аксессуары для бытовых кондиционеров 27",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-27,,,,,,,,,0,,true
cid_6280979,cid_6280970,"Аксессуары для автомобильных кондиционеров 75","Аксессуары для автомобильных кондиционеров 75",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-75,,,,,,,,,0,,true
cid_6081725,0,"Отопление, водоснабжение, водоотведение","Отопление, водоснабжение, водоотведение",true,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285488,cid_6081725,"Отопление и водоснабжение","Отопление и водоснабжение",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285499,cid_6285488,Арматура,Арматура,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285510,cid_6285499,"Автоматика, электроника","Автоматика, электроника",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285511,cid_6285510,"Oventrop Автоматика 17","Oventrop Автоматика 17",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",oventrop-17,,,,,,,,,0,,true
cid_6285676,cid_6285510,"Rehau Автоматика 1","Rehau Автоматика 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",rehau-1,,,,,,,,,0,,true
cid_6285688,cid_6285510,"Stout Автоматика 13","Stout Автоматика 13",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",stout-13,,,,,,,,,0,,true
cid_6285689,cid_6285510,"Valtec Автоматика 18","Valtec Автоматика 18",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",valtec-18,,,,,,,,,0,,true
cid_6285691,cid_6285510,"Watts Автоматика 1","Watts Автоматика 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",watts-1,,,,,,,,,0,,true
cid_6285692,cid_6285499,"Арматура безопасности","Арматура безопасности",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285693,cid_6285692,"Oventrop Арматура безопасности 4","Oventrop Арматура безопасности 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",oventrop-4,,,,,,,,,0,,true
cid_6285694,cid_6285692,"Stout Арматура безопасности 16","Stout Арматура безопасности 16",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",stout-16,,,,,,,,,0,,true
cid_6285695,cid_6285692,"Valtec арматура безопасности 15","Valtec арматура безопасности 15",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",valtec-15,,,,,,,,,0,,true
cid_6285706,cid_6285692,"Watts Арматура безопасности 11","Watts Арматура безопасности 11",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",watts-11,,,,,,,,,0,,true
cid_6285707,cid_6081725,Ванны,Ванны,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285708,cid_6285707,"Акриловые ванны","Акриловые ванны",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285709,cid_6285708,"Акриловые ванны 1Marka 1","Акриловые ванны 1Marka 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-1marka-1,,,,,,,,,0,,true
cid_6285710,cid_6081725,"Мебель для ванных комнат","Мебель для ванных комнат",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285711,cid_6285710,"Тумбы с раковиной","Тумбы с раковиной",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6285712,cid_6285711,"Тумбы с раковиной Alvaro Banos 19","Тумбы с раковиной Alvaro Banos 19",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-alvaro-banos-19,,,,,,,,,0,,true
cid_6285714,cid_6285711,"Тумбы с раковиной Am.pm 43","Тумбы с раковиной Am.pm 43",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-am-pm-43,,,,,,,,,0,,true
cid_6285752,cid_6285711,"Тумбы с раковиной Aquanet 15","Тумбы с раковиной Aquanet 15",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aquanet-15,,,,,,,,,0,,true
cid_6285760,cid_6285711,"Тумбы с раковиной Aqwella 99","Тумбы с раковиной Aqwella 99",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aqwella-99,,,,,,,,,0,,true
cid_6285836,cid_6285711,"Тумбы с раковиной Armadi Art 14","Тумбы с раковиной Armadi Art 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-armadi-art-14,,,,,,,,,0,,true
cid_6285838,cid_6285711,"Тумбы с раковиной Astra-form 31","Тумбы с раковиной Astra-form 31",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-astra-form-31,,,,,,,,,0,,true
cid_6285855,cid_6285711,"Тумбы с раковиной Bas 12","Тумбы с раковиной Bas 12",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-bas-12,,,,,,,,,0,,true
cid_6285869,cid_6285711,"Тумбы с раковиной Belux 12","Тумбы с раковиной Belux 12",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-belux-12,,,,,,,,,0,,true
cid_6285885,cid_6285711,"Тумбы с раковиной Berloni Bagno 21","Тумбы с раковиной Berloni Bagno 21",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-berloni-bagno-21,,,,,,,,,0,,true
cid_6285918,cid_6285711,"Тумбы с раковиной Cersanit 6","Тумбы с раковиной Cersanit 6",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-cersanit-6,,,,,,,,,0,,true
cid_6285919,cid_6285711,"Тумбы с раковиной Complimenta 23","Тумбы с раковиной Complimenta 23",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-complimenta-23,,,,,,,,,0,,true
cid_6285977,cid_6285711,"Тумбы с раковиной Duravit 9","Тумбы с раковиной Duravit 9",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-duravit-9,,,,,,,,,0,,true
cid_6285979,cid_6285711,"Тумбы с раковиной Edelform 31","Тумбы с раковиной Edelform 31",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-edelform-31,,,,,,,,,0,,true
cid_6286030,cid_6285711,"Тумбы с раковиной EFP 16","Тумбы с раковиной EFP 16",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-efp-16,,,,,,,,,0,,true
cid_6286047,cid_6285711,"Тумбы с раковиной Harizma 43","Тумбы с раковиной Harizma 43",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-harizma-43,,,,,,,,,0,,true
cid_6286051,cid_6285711,"Тумбы с раковиной Jacob Delafon 53","Тумбы с раковиной Jacob Delafon 53",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-jacob-delafon-53,,,,,,,,,0,,true
cid_6286097,cid_6285711,"Тумбы с раковиной Kerasan 7","Тумбы с раковиной Kerasan 7",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-kerasan-7,,,,,,,,,0,,true
cid_6286106,cid_6285711,"Тумбы с раковиной Kolpa-san 21","Тумбы с раковиной Kolpa-san 21",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-kolpa-san-21,,,,,,,,,0,,true
cid_6286123,cid_6285711,"Тумбы с раковиной Laufen 31","Тумбы с раковиной Laufen 31",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-laufen-31,,,,,,,,,0,,true
cid_6286137,cid_6285711,"Тумбы с раковиной Onika 131","Тумбы с раковиной Onika 131",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-onika-131,,,,,,,,,0,,true
cid_6286277,cid_6285711,"Тумбы с раковиной Opadiris 96","Тумбы с раковиной Opadiris 96",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-opadiris-96,,,,,,,,,0,,true
cid_6286482,cid_6285711,"Тумбы с раковиной Roca 29","Тумбы с раковиной Roca 29",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-roca-29,,,,,,,,,0,,true
cid_6286632,cid_6285711,"Тумбы с раковиной Santurash 6","Тумбы с раковиной Santurash 6",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-santurash-6,,,,,,,,,0,,true
cid_6286635,cid_6285711,"Тумбы с раковиной Triton 52","Тумбы с раковиной Triton 52",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-triton-52,,,,,,,,,0,,true
cid_6286674,cid_6285711,"Тумбы с раковиной Аква Родос 26","Тумбы с раковиной Аква Родос 26",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-26,,,,,,,,,0,,true
cid_6286694,cid_6285711,"Тумбы с раковиной Акватон 85","Тумбы с раковиной Акватон 85",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-85,,,,,,,,,0,,true
cid_6286829,cid_6285711,"Тумбы с раковиной Бриклаер 1","Тумбы с раковиной Бриклаер 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-1,,,,,,,,,0,,true
cid_6287128,cid_6285711,"Тумбы с раковиной Бриклаер 36","Тумбы с раковиной Бриклаер 36",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-36,,,,,,,,,0,,true
cid_6287235,cid_6285711,"Тумбы с раковиной Два Водолея 9","Тумбы с раковиной Два Водолея 9",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-9,,,,,,,,,0,,true
cid_6287243,cid_6285710,"Пеналы, шкафы, комоды","Пеналы, шкафы, комоды",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6287244,cid_6287243,"Пеналы, шкафы, комоды Santurash 10","Пеналы, шкафы, комоды Santurash 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-santurash-10,,,,,,,,,0,,true
cid_6287257,cid_6287243,"Пеналы, шкафы, комоды Alvaro Banos 5","Пеналы, шкафы, комоды Alvaro Banos 5",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-alvaro-banos-5,,,,,,,,,0,,true
cid_6287264,cid_6287243,"Пеналы, шкафы, комоды AM-PM 41","Пеналы, шкафы, комоды AM-PM 41",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-am-pm-41,,,,,,,,,0,,true
cid_6287275,cid_6287243,"Пеналы, шкафы, комоды Aquanet 87","Пеналы, шкафы, комоды Aquanet 87",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aquanet-87,,,,,,,,,0,,true
cid_6287442,cid_6285710,"Столешницы для ванной","Столешницы для ванной",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6287443,cid_6287442,"Столешницы для ванной Kolpa-san 7","Столешницы для ванной Kolpa-san 7",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-kolpa-san-7,,,,,,,,,0,,true
cid_6287454,cid_6287442,"Столешницы для ванной Ravak 18","Столешницы для ванной Ravak 18",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-ravak-18,,,,,,,,,0,,true
cid_6287457,cid_6285710,"Комплекты мебели","Комплекты мебели",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6287458,cid_6287457,"Мебель для ваной комнаты Aqualife Design","Мебель для ваной комнаты Aqualife Design",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aqualife-design,,,,,,,,,0,,true
cid_6287459,cid_6287458,"Берген 2","Берген 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_6287460,cid_6287458,"Бостон 9","Бостон 9",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-9,,,,,,,,,0,,true
cid_6287461,cid_6287458,"Гент 4","Гент 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_6287472,cid_6287458,"Женева 2","Женева 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_6287473,cid_6287458,"Иматра 8","Иматра 8",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-8,,,,,,,,,0,,true
cid_6287474,cid_6287458,"Котка 4","Котка 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_6287476,cid_6287458,"Лион 1","Лион 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-1,,,,,,,,,0,,true
cid_6287477,cid_6287458,Мальме,Мальме,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6287478,cid_6287458,"Нью-Йорк 5","Нью-Йорк 5",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-5,,,,,,,,,0,,true
cid_6287479,cid_6287458,"Осло 4","Осло 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_6287481,cid_6287458,"Пиллау 4","Пиллау 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_6287482,cid_6287458,"Честер 3","Честер 3",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-3,,,,,,,,,0,,true
cid_6287483,cid_6287458,"Чикаго 4","Чикаго 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_6287484,cid_6285710,"Стеклянные полки","Стеклянные полки",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6287485,cid_6287484,"Стеклянные полки Aqwella 2","Стеклянные полки Aqwella 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aqwella-2,,,,,,,,,0,,true
cid_6287486,cid_6287484,"Стеклянные полки Harizma 4","Стеклянные полки Harizma 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-harizma-4,,,,,,,,,0,,true
cid_6287487,cid_6287484,"Стеклянные полки Sanvit 4","Стеклянные полки Sanvit 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-sanvit-4,,,,,,,,,0,,true
cid_6287488,cid_6287484,"Стеклянные полки Triton 10","Стеклянные полки Triton 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-triton-10,,,,,,,,,0,,true
cid_6287489,cid_6287484,"Стеклянные полки Valente","Стеклянные полки Valente",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-valente,,,,,,,,,0,,true
cid_6287490,cid_6287484,"Стеклянные полки Акватон 14","Стеклянные полки Акватон 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-14,,,,,,,,,0,,true
cid_6287502,cid_6285710,"Зеркала и зеркальные шкафы для ванной","Зеркала и зеркальные шкафы для ванной",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6287503,cid_6287502,"Зеркала и зеркальные шкаф Alvaro Banos 17","Зеркала и зеркальные шкаф Alvaro Banos 17",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-alvaro-banos-17,,,,,,,,,0,,true
cid_6287516,cid_6287502,"Зеркала и зеркальные шкафы Am.pm 22","Зеркала и зеркальные шкафы Am.pm 22",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-am-pm-22,,,,,,,,,0,,true
cid_6287535,cid_6287502,"Зеркала и зеркальные шкафы AquaLife Design 23","Зеркала и зеркальные шкафы AquaLife Design 23",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aqualife-design-23,,,,,,,,,0,,true
cid_6287544,cid_6287502,"Зеркала и зеркальные шкафы Aquanet 407","Зеркала и зеркальные шкафы Aquanet 407",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aquanet-407,,,,,,,,,0,,true
cid_6288012,cid_6287502,"Зеркала и зеркальные шкафы Aquaton 147","Зеркала и зеркальные шкафы Aquaton 147",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aquaton-147,,,,,,,,,0,,true
cid_6288137,cid_6287502,"Зеркала и зеркальные шкафы Aqwella 74","Зеркала и зеркальные шкафы Aqwella 74",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-aqwella-74,,,,,,,,,0,,true
cid_6288195,cid_6287502,"Зеркала и зеркальные шкафы Armadi Art 7","Зеркала и зеркальные шкафы Armadi Art 7",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-armadi-art-7,,,,,,,,,0,,true
cid_6288198,cid_6287502,"Зеркала и зеркальные шкафы Astra-form 13","Зеркала и зеркальные шкафы Astra-form 13",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-astra-form-13,,,,,,,,,0,,true
cid_6288200,cid_6287502,"Зеркала и зеркальные шкафы Bas 10","Зеркала и зеркальные шкафы Bas 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-bas-10,,,,,,,,,0,,true
cid_6288201,cid_6287502,"Зеркала и зеркальные шкафы Belbagno 14","Зеркала и зеркальные шкафы Belbagno 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-belbagno-14,,,,,,,,,0,,true
cid_6288212,cid_6287502,"Зеркала и зеркальные шкафы Belux 13","Зеркала и зеркальные шкафы Belux 13",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-belux-13,,,,,,,,,0,,true
cid_6288223,cid_6287502,"Зеркала и зеркальные шкафы Berloni Bagno 15","Зеркала и зеркальные шкафы Berloni Bagno 15",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-berloni-bagno-15,,,,,,,,,0,,true
cid_6288225,cid_6287502,"Зеркала и зеркальные шкафы Briklaer 108","Зеркала и зеркальные шкафы Briklaer 108",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-briklaer-108,,,,,,,,,0,,true
cid_6288288,cid_6287502,"Зеркала и зеркальные шкафы Cersanit 2","Зеркала и зеркальные шкафы Cersanit 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-cersanit-2,,,,,,,,,0,,true
cid_6288289,cid_6287502,"Зеркала и зеркальные шкафы Edelform 28","Зеркала и зеркальные шкафы Edelform 28",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-edelform-28,,,,,,,,,0,,true
cid_6288325,cid_6287502,"Зеркала и зеркальные шкафы EFP 17","Зеркала и зеркальные шкафы EFP 17",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-efp-17,,,,,,,,,0,,true
cid_6288326,cid_6287502,"Зеркала и зеркальные шкафы Harizma 24","Зеркала и зеркальные шкафы Harizma 24",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-harizma-24,,,,,,,,,0,,true
cid_6288327,cid_6287502,"Зеркала и зеркальные шкафы Jacob Delafon 24","Зеркала и зеркальные шкафы Jacob Delafon 24",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-jacob-delafon-24,,,,,,,,,0,,true
cid_6288341,cid_6287502,"Зеркала и зеркальные шкафы Kerasan 3","Зеркала и зеркальные шкафы Kerasan 3",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-kerasan-3,,,,,,,,,0,,true
